### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,389,422,-118.109,0,255,0,0,100,1,1
1,279,570,-65.2516,0,255,0,0,100,1,1
2,501,145,-151.667,0,255,0,0,100,1,1
3,162,642,26.2275,0,255,0,0,100,1,1
4,395,146,11.3947,0,255,0,0,100,1,1
5,573,675,177.77,0,255,0,0,100,1,1
6,58,392,21.0756,0,255,0,0,100,1,1
7,380,910,59.5437,0,255,0,0,100,1,1
8,515,969,-160.87,0,255,0,0,100,1,1
9,756,624,25.0411,0,255,0,0,100,1,1
10,177,153,85.5043,0,255,0,0,100,1,1
11,445,78,-171.511,0,255,0,0,100,1,1
12,163,669,48.0685,0,255,0,0,100,1,1
13,775,269,27.0298,0,255,0,0,100,1,1
14,192,322,-45.1352,0,255,0,0,100,1,1
15,408,260,-114.519,0,255,0,0,100,1,1
16,288,174,119.372,0,255,0,0,100,1,1
17,937,484,98.5191,0,255,0,0,100,1,1
18,180,470,68.0676,0,255,0,0,100,1,1
19,276,556,-146.164,0,255,0,0,100,1,1
20,660,306,-59.4299,0,255,0,0,100,1,1
21,421,49,159.204,0,255,0,0,100,1,1
22,264,255,-169.829,0,255,0,0,100,1,1
23,148,227,67.8272,0,255,0,0,100,1,1
24,922,525,1.01451,0,255,0,0,100,1,1
25,560,891,-8.41796,0,255,0,0,100,1,1
26,728,208,-166.135,0,255,0,0,100,1,1
27,537,820,126.976,0,255,0,0,100,1,1
28,347,201,-130.454,0,255,0,0,100,1,1
29,446,237,-81.78,0,255,0,0,100,1,1
30,660,449,53.7162,0,255,0,0,100,1,1
31,382,447,28.887,0,255,0,0,100,1,1
32,644,790,-91.6245,0,255,0,0,100,1,1
33,783,805,169.792,0,255,0,0,100,1,1
34,385,237,172.477,0,255,0,0,100,1,1
35,587,428,-2.34156,0,255,0,0,100,1,1
36,135,491,-97.7109,0,255,0,0,100,1,1
37,218,625,102.737,0,255,0,0,100,1,1
38,930,468,40.9941,0,255,0,0,100,1,1
39,866,515,-121.012,0,255,0,0,100,1,1
40,764,510,-132.517,0,255,0,0,100,1,1
41,467,833,121.401,0,255,0,0,100,1,1
42,402,38,125.517,0,255,0,0,100,1,1
43,588,791,75.3698,0,255,0,0,100,1,1
