### ### ###
### Full logger

### ### ###
#
#
# Robots
#
# id, x, y, orientation, groupId, LED_redValue, LED_greenValue, LED_blueValue, energyLevel, isAlive, isRegistered
#
#
0,715,690,162.936,0,255,0,0,100,1,1
1,309,687,129.852,0,255,0,0,100,1,1
2,644,950,-124.407,0,255,0,0,100,1,1
3,539,950,7.96136,0,255,0,0,100,1,1
4,585,208,126.322,0,255,0,0,100,1,1
5,720,727,135.727,0,255,0,0,100,1,1
6,165,505,-35.6251,0,255,0,0,100,1,1
7,914,308,-107.762,0,255,0,0,100,1,1
8,147,214,126.758,0,255,0,0,100,1,1
9,385,747,137.99,0,255,0,0,100,1,1
10,835,675,-1.74867,0,255,0,0,100,1,1
11,285,696,-49.5647,0,255,0,0,100,1,1
12,616,276,-127.855,0,255,0,0,100,1,1
13,407,246,-165.582,0,255,0,0,100,1,1
14,589,688,-155.345,0,255,0,0,100,1,1
15,471,773,-163.605,0,255,0,0,100,1,1
16,676,582,-83.1689,0,255,0,0,100,1,1
17,299,308,62.7724,0,255,0,0,100,1,1
18,824,229,101.373,0,255,0,0,100,1,1
19,382,597,4.13317,0,255,0,0,100,1,1
20,238,498,164.543,0,255,0,0,100,1,1
21,273,781,-145.741,0,255,0,0,100,1,1
22,489,366,140.623,0,255,0,0,100,1,1
23,517,958,107.896,0,255,0,0,100,1,1
24,804,477,-119.428,0,255,0,0,100,1,1
25,162,309,-71.7151,0,255,0,0,100,1,1
26,274,100,140.756,0,255,0,0,100,1,1
27,552,519,-73.121,0,255,0,0,100,1,1
28,486,252,-62.8179,0,255,0,0,100,1,1
29,279,151,-135.666,0,255,0,0,100,1,1
30,884,772,150.71,0,255,0,0,100,1,1
31,572,429,9.36241,0,255,0,0,100,1,1
32,314,121,-34.0033,0,255,0,0,100,1,1
33,911,383,-128.528,0,255,0,0,100,1,1
34,713,738,0.675047,0,255,0,0,100,1,1
35,154,257,47.6135,0,255,0,0,100,1,1
36,261,309,26.2615,0,255,0,0,100,1,1
37,820,334,-67.9467,0,255,0,0,100,1,1
38,442,447,-81.1458,0,255,0,0,100,1,1
39,743,292,-126.303,0,255,0,0,100,1,1
40,659,381,9.04523,0,255,0,0,100,1,1
41,455,787,128.491,0,255,0,0,100,1,1
42,183,695,-21.2035,0,255,0,0,100,1,1
43,704,140,125.314,0,255,0,0,100,1,1
44,960,612,53.0219,0,255,0,0,100,1,1
45,422,622,136.327,0,255,0,0,100,1,1
46,311,772,165.115,0,255,0,0,100,1,1
47,480,572,-21.4026,0,255,0,0,100,1,1
48,492,846,118.601,0,255,0,0,100,1,1
49,291,209,-173.324,0,255,0,0,100,1,1
50,736,757,178.341,0,255,0,0,100,1,1
51,236,379,74.9864,0,255,0,0,100,1,1
52,205,686,-169.153,0,255,0,0,100,1,1
53,528,92,-30.5915,0,255,0,0,100,1,1
54,855,709,61.1019,0,255,0,0,100,1,1
55,554,59,-9.08048,0,255,0,0,100,1,1
56,752,409,-156.63,0,255,0,0,100,1,1
57,741,424,-90.1699,0,255,0,0,100,1,1
58,297,101,-67.0444,0,255,0,0,100,1,1
59,756,539,-44.1129,0,255,0,0,100,1,1
60,389,657,-13.5022,0,255,0,0,100,1,1
61,786,370,173.477,0,255,0,0,100,1,1
62,750,500,2.81094,0,255,0,0,100,1,1
63,460,458,81.4633,0,255,0,0,100,1,1
64,670,534,11.4595,0,255,0,0,100,1,1
65,811,846,-6.41371,0,255,0,0,100,1,1
66,241,366,-145.334,0,255,0,0,100,1,1
67,118,307,6.25471,0,255,0,0,100,1,1
68,672,158,116.309,0,255,0,0,100,1,1
69,859,548,176.539,0,255,0,0,100,1,1
70,372,361,170.019,0,255,0,0,100,1,1
71,212,747,109.274,0,255,0,0,100,1,1
72,601,145,11.85,0,255,0,0,100,1,1
73,220,452,-4.61511,0,255,0,0,100,1,1
74,388,321,108.433,0,255,0,0,100,1,1
75,129,617,113.32,0,255,0,0,100,1,1
76,318,254,-170.171,0,255,0,0,100,1,1
77,804,233,0.216717,0,255,0,0,100,1,1
78,962,471,141.978,0,255,0,0,100,1,1
79,718,401,-2.42576,0,255,0,0,100,1,1
80,821,290,16.7066,0,255,0,0,100,1,1
81,106,360,70.5705,0,255,0,0,100,1,1
82,160,558,-84.9908,0,255,0,0,100,1,1
83,752,512,71.2701,0,255,0,0,100,1,1
84,644,650,156.367,0,255,0,0,100,1,1
85,475,833,-40.0204,0,255,0,0,100,1,1
86,370,642,73.232,0,255,0,0,100,1,1
87,436,261,-113.873,0,255,0,0,100,1,1
88,425,771,-101.165,0,255,0,0,100,1,1
89,282,720,-74.7057,0,255,0,0,100,1,1
90,434,688,-31.1958,0,255,0,0,100,1,1
91,337,863,96.5377,0,255,0,0,100,1,1
92,686,932,-139.274,0,255,0,0,100,1,1
93,712,77,115.668,0,255,0,0,100,1,1
94,715,501,143.329,0,255,0,0,100,1,1
95,235,551,143.137,0,255,0,0,100,1,1
96,249,663,82.1002,0,255,0,0,100,1,1
97,307,235,128.314,0,255,0,0,100,1,1
98,551,750,126.106,0,255,0,0,100,1,1
99,581,179,-61.9232,0,255,0,0,100,1,1
100,733,116,-98.4507,0,255,0,0,100,1,1
101,640,881,122.664,0,255,0,0,100,1,1
102,442,799,-38.336,0,255,0,0,100,1,1
103,489,648,53.4131,0,255,0,0,100,1,1
104,529,188,-95.5375,0,255,0,0,100,1,1
105,649,926,-80.3142,0,255,0,0,100,1,1
106,943,349,85.3613,0,255,0,0,100,1,1
107,287,771,145.176,0,255,0,0,100,1,1
108,163,465,33.1276,0,255,0,0,100,1,1
109,330,646,-68.1441,0,255,0,0,100,1,1
110,670,741,-21.2511,0,255,0,0,100,1,1
111,296,700,-9.39922,0,255,0,0,100,1,1
112,698,79,-84.0847,0,255,0,0,100,1,1
113,954,415,-4.36971,0,255,0,0,100,1,1
114,524,853,11.2308,0,255,0,0,100,1,1
115,259,521,-169.996,0,255,0,0,100,1,1
116,67,371,-42.933,0,255,0,0,100,1,1
117,494,689,24.6653,0,255,0,0,100,1,1
118,52,408,-157.637,0,255,0,0,100,1,1
119,733,706,-162.454,0,255,0,0,100,1,1
120,436,373,91.5797,0,255,0,0,100,1,1
121,123,246,128.548,0,255,0,0,100,1,1
122,582,216,-24.2921,0,255,0,0,100,1,1
123,536,155,-13.1594,0,255,0,0,100,1,1
124,274,641,48.206,0,255,0,0,100,1,1
125,748,682,-102.211,0,255,0,0,100,1,1
126,394,383,118.872,0,255,0,0,100,1,1
127,842,697,83.9872,0,255,0,0,100,1,1
128,420,878,153.954,0,255,0,0,100,1,1
129,801,509,128.862,0,255,0,0,100,1,1
130,917,646,-40.291,0,255,0,0,100,1,1
131,379,187,-118.628,0,255,0,0,100,1,1
132,375,887,109.028,0,255,0,0,100,1,1
133,141,250,-178.578,0,255,0,0,100,1,1
